[4/22/23 02:05PM] Login. ip: 70.71.124.229, mac: Default string20210313181957.000000-480, uuid: 4C-CC-6A-D0-7F-AE	
[4/22/23 02:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:20PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 02:20PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 02:21PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 02:21PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:21PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:21PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:22PM] Picked up gr.Item Coin, amount: 1200	
[4/22/23 02:22PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:22PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:22PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:22PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 02:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:23PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:24PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 02:24PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:24PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:24PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:24PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 02:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:24PM] Player dropping item: Vial, amount: 1	
[4/22/23 02:28PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:28PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:28PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:28PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:28PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:30PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:30PM] Picked up gr.Item Coin, amount: 1600	
[4/22/23 02:30PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:30PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:30PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:32PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:32PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:32PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:32PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:32PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:32PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:32PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:32PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:33PM] Picked up gr.Item Lava bones, amount: 25	
[4/22/23 02:33PM] Picked up gr.Item Coin, amount: 2399051	
[4/22/23 02:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:34PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:34PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:34PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:35PM] Player dropping item: Vial, amount: 1	
[4/22/23 02:35PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:36PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:37PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:37PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:37PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:37PM] Picked up gr.Item Coin, amount: 1200	
[4/22/23 02:37PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:37PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 02:37PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:39PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:41PM] Picked up gr.Item Coin, amount: 2500	
[4/22/23 02:41PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 02:41PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:41PM] Picked up gr.Item Coin, amount: 2500	
[4/22/23 02:41PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/22/23 02:41PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/22/23 02:41PM] Picked up gr.Item Coin, amount: 500	
[4/22/23 02:42PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 02:42PM] Picked up gr.Item Coin, amount: 1500	
[4/22/23 02:42PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:42PM] Picked up gr.Item Coin, amount: 500	
[4/22/23 02:42PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:42PM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/22/23 02:43PM] Picked up gr.Item Coin, amount: 1000	
[4/22/23 02:43PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:43PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 02:43PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 02:43PM] Picked up gr.Item Coin, amount: 2500	
[4/22/23 02:43PM] Picked up gr.Item Lava bones, amount: 11	
[4/22/23 02:45PM] Picked up gr.Item Lava bones, amount: 11	
[4/22/23 02:45PM] Picked up gr.Item Coin, amount: 4200	
[4/22/23 02:46PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:46PM] Picked up gr.Item Coin, amount: 2400	
[4/22/23 02:46PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 02:46PM] Picked up gr.Item Lava bones, amount: 7	
[4/22/23 02:46PM] Picked up gr.Item Coin, amount: 1800	
[4/22/23 02:46PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:46PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:46PM] Picked up gr.Item Coin, amount: 1200	
[4/22/23 02:46PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 02:46PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 02:46PM] Picked up gr.Item Coin, amount: 1200	
[4/22/23 02:47PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:47PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 02:47PM] Picked up gr.Item Coin, amount: 3000	
[4/22/23 02:47PM] Picked up gr.Item Coin, amount: 1800	
[4/22/23 02:47PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 02:48PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:48PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 02:48PM] Picked up gr.Item Coin, amount: 1200	
[4/22/23 02:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:48PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:48PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:48PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:48PM] Picked up gr.Item Coin, amount: 600	
[4/22/23 02:48PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:48PM] Picked up gr.Item Coin, amount: 1200	
[4/22/23 02:48PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 02:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:49PM] Picked up gr.Item Coin, amount: 700	
[4/22/23 02:49PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 02:49PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/22/23 02:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:49PM] Picked up gr.Item Coin, amount: 700	
[4/22/23 02:50PM] Picked up gr.Item Coin, amount: 2800	
[4/22/23 02:50PM] Picked up gr.Item Lava bones, amount: 9	
[4/22/23 02:50PM] Picked up gr.Item Coin, amount: 6300	
[4/22/23 02:50PM] Picked up gr.Item Lava bones, amount: 13	
[4/22/23 02:50PM] Player dropping item: Vial, amount: 1	
[4/22/23 02:50PM] Player dropping item: Vial, amount: 1	
[4/22/23 02:51PM] Picked up gr.Item Coin, amount: 700	
[4/22/23 02:51PM] Picked up gr.Item Coin, amount: 2800	
[4/22/23 02:51PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 02:51PM] Picked up gr.Item Coin, amount: 700	
[4/22/23 02:51PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:51PM] Picked up gr.Item Vial, amount: 1	
[4/22/23 02:51PM] Picked up gr.Item Coin, amount: 3500	
[4/22/23 02:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:51PM] Picked up gr.Item Lava bones, amount: 11	
[4/22/23 02:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:52PM] Picked up gr.Item Coin, amount: 2100	
[4/22/23 02:52PM] Picked up gr.Item Lava bones, amount: 7	
[4/22/23 02:52PM] Picked up gr.Item Coin, amount: 4200	
[4/22/23 02:52PM] Picked up gr.Item Lava bones, amount: 13	
[4/22/23 02:53PM] Picked up gr.Item Coin, amount: 4200	
[4/22/23 02:53PM] Picked up gr.Item Lava bones, amount: 9	
[4/22/23 02:53PM] Picked up gr.Item Coin, amount: 2100	
[4/22/23 02:53PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 02:54PM] Picked up gr.Item Coin, amount: 700	
[4/22/23 02:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:54PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/22/23 02:54PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:55PM] Picked up gr.Item Coin, amount: 3200	
[4/22/23 02:55PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 02:55PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 02:55PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:55PM] Picked up gr.Item Coin, amount: 1600	
[4/22/23 02:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:56PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 02:56PM] Picked up gr.Item Coin, amount: 2400	
[4/22/23 02:56PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:56PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 02:56PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:56PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 02:56PM] Picked up gr.Item Coin, amount: 2400	
[4/22/23 02:56PM] Picked up gr.Item Imperial gloves, amount: 1	
[4/22/23 02:56PM] Picked up gr.Item Imperial gloves, amount: 1	
[4/22/23 02:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:57PM] Picked up gr.Item Coin, amount: 2400	
[4/22/23 02:57PM] Picked up gr.Item Lava bones, amount: 7	
[4/22/23 02:57PM] Picked up gr.Item Lava bones, amount: 14	
[4/22/23 02:57PM] Picked up gr.Item Coin, amount: 4800	
[4/22/23 02:58PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 02:58PM] Picked up gr.Item Coin, amount: 3200	
[4/22/23 02:58PM] Picked up gr.Item Coin, amount: 1600	
[4/22/23 02:58PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:59PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 02:59PM] Picked up gr.Item Imperial legs, amount: 1	
[4/22/23 02:59PM] Picked up gr.Item Imperial legs, amount: 1	
[4/22/23 02:59PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:59PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 02:59PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 02:59PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 02:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 02:59PM] Picked up gr.Item Coin, amount: 2400	
[4/22/23 02:59PM] Picked up gr.Item Coin, amount: 2400	
[4/22/23 02:59PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 03:00PM] Picked up gr.Item Coin, amount: 1600	
[4/22/23 03:00PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 03:00PM] Picked up gr.Item Lava bones, amount: 7	
[4/22/23 03:00PM] Picked up gr.Item Coin, amount: 2400	
[4/22/23 03:02PM] Picked up gr.Item Imperial helm, amount: 1	
[4/22/23 03:02PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 03:02PM] Picked up gr.Item Coin, amount: 4500	
[4/22/23 03:02PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 03:02PM] Picked up gr.Item Coin, amount: 4500	
[4/22/23 03:03PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 03:03PM] Picked up gr.Item Coin, amount: 2700	
[4/22/23 03:03PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:03PM] Picked up gr.Item Coin, amount: 3600	
[4/22/23 03:03PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 03:04PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:04PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:04PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:04PM] Picked up gr.Item Coin, amount: 3600	
[4/22/23 03:04PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 03:04PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:04PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:05PM] Picked up gr.Item Imperial Box, amount: 1	
[4/22/23 03:05PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 03:05PM] Picked up gr.Item Coin, amount: 5400	
[4/22/23 03:05PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:05PM] Picked up gr.Item Coin, amount: 3600	
[4/22/23 03:05PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:06PM] Picked up gr.Item Imperial helm, amount: 1	
[4/22/23 03:06PM] Picked up gr.Item Imperial helm, amount: 1	
[4/22/23 03:06PM] Picked up gr.Item Coin, amount: 3600	
[4/22/23 03:06PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 03:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:06PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 03:06PM] Picked up gr.Item Coin, amount: 2700	
[4/22/23 03:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:06PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:07PM] Picked up gr.Item Coin, amount: 2700	
[4/22/23 03:07PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 03:07PM] Picked up gr.Item Coin, amount: 3600	
[4/22/23 03:07PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 03:08PM] Picked up gr.Item Imperial ring, amount: 1	
[4/22/23 03:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:08PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:09PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:09PM] Picked up gr.Item Coin, amount: 900	
[4/22/23 03:09PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 03:11PM] Player dropping item: Vial, amount: 1	
[4/22/23 03:14PM] Picked up gr.Item Coin, amount: 6000	
[4/22/23 03:14PM] Picked up gr.Item Lava bones, amount: 7	
[4/22/23 03:14PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 03:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:14PM] Picked up gr.Item Revenant Helm, amount: 1	
[4/22/23 03:14PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:15PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 03:16PM] (CC) Help. Said: How to claim vote	
[4/22/23 03:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:16PM] Picked up gr.Item Lava bones, amount: 12	
[4/22/23 03:16PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 03:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:17PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 03:17PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 03:17PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 03:17PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 03:17PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:18PM] Picked up gr.Item Coin, amount: 1000	
[4/22/23 03:18PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:18PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:18PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:18PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 03:18PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:18PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 03:18PM] Picked up gr.Item Coin, amount: 1000	
[4/22/23 03:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:18PM] Picked up gr.Item Lava bones, amount: 7	
[4/22/23 03:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:18PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 03:22PM] Player dropping item: Vial, amount: 1	
[4/22/23 03:23PM] Picked up gr.Item Vote scroll, amount: 6	
[4/22/23 03:23PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/22/23 03:23PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 03:28PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:28PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:33PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:33PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 03:33PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:33PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 03:33PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:39PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 03:39PM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 04:05PM] Picked up gr.Item Coin, amount: 10000	
[4/22/23 04:09PM] Picked up gr.Item Coin, amount: 6000	
[4/22/23 04:15PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 04:15PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 04:18PM] Picked up gr.Item Imperial legs, amount: 1	
[4/22/23 04:19PM] Picked up gr.Item Imperial ring, amount: 1	
[4/22/23 04:19PM] Player dropping item: Vial, amount: 1	
[4/22/23 04:19PM] Player dropping item: Vial, amount: 1	
[4/22/23 04:19PM] Player dropping item: Vial, amount: 1	
[4/22/23 04:20PM] Picked up gr.Item Imperial gloves, amount: 1	
[4/22/23 04:24PM] Picked up gr.Item Coin, amount: 3000	
[4/22/23 04:25PM] Picked up gr.Item Coin, amount: 3000	
[4/22/23 04:25PM] Picked up gr.Item Coin, amount: 3000	
[4/22/23 04:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 04:33PM] Picked up gr.Item Coin, amount: 2157163	
[4/22/23 04:33PM] Picked up gr.Item Lava bones, amount: 25	
[4/22/23 04:34PM] Picked up gr.Item Coin, amount: 2850753	
[4/22/23 04:34PM] Picked up gr.Item Lava bones, amount: 40	
[4/22/23 04:35PM] Picked up gr.Item Lava bones, amount: 100	
[4/22/23 04:35PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/22/23 04:35PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 04:37PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/22/23 04:37PM] Picked up gr.Item Vote scroll, amount: 3	
[4/22/23 04:37PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 04:38PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/22/23 04:38PM] Picked up gr.Item Vote scroll, amount: 6	
[4/22/23 04:38PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 04:41PM] Picked up gr.Item Coin, amount: 3000	
[4/22/23 04:51PM] Player dropping item: Vial, amount: 1	
[4/22/23 04:51PM] Player dropping item: Vial, amount: 1	
[4/22/23 04:51PM] Player dropping item: Vial, amount: 1	
[4/22/23 04:51PM] Player dropping item: Vial, amount: 1	
[4/22/23 05:04PM] Picked up gr.Item Lava bones, amount: 25	
[4/22/23 05:08PM] Picked up gr.Item Coin, amount: 6000	
[4/22/23 05:11PM] Picked up gr.Item Coin, amount: 3000	
[4/22/23 05:11PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 05:13PM] Picked up gr.Item Coin, amount: 6000	
[4/22/23 05:13PM] Picked up gr.Item Lava bones, amount: 6	
[4/22/23 05:13PM] Picked up gr.Item Coin, amount: 6000	
[4/22/23 05:14PM] Picked up gr.Item Coin, amount: 3000	
[4/22/23 05:14PM] Picked up gr.Item Lava bones, amount: 7	
[4/22/23 05:16PM] Picked up gr.Item Coin, amount: 9000	
[4/22/23 05:16PM] Picked up gr.Item Coin, amount: 3000	
[4/22/23 05:23PM] Player dropping item: Vial, amount: 1	
[4/22/23 05:23PM] Player dropping item: Vial, amount: 1	
[4/22/23 05:23PM] Player dropping item: Vial, amount: 1	
[4/22/23 05:34PM] Picked up gr.Item Lava bones, amount: 8	
[4/22/23 05:41PM] Player dropping item: Vial, amount: 1	
[4/22/23 05:41PM] Player dropping item: Vial, amount: 1	
[4/22/23 05:41PM] Player dropping item: Vial, amount: 1	
[4/22/23 05:47PM] DEFAULT|2211,3767,0|Said: What is the currency	
[4/22/23 05:47PM] DEFAULT|2211,3767,0|Said: Ty	
[4/22/23 05:52PM] Player bought 14913 x 1 from Elcf's pos shop for 2500 Billions	
[4/22/23 05:52PM] Player bought 15935 x 1 from Elcf's pos shop for 6000 Billions	
[4/22/23 05:53PM] Player bought 11182 x 1 from Elcf's pos shop for 15000 Billions	
[4/22/23 05:54PM] Player bought 8804 x 1 from Elcf's pos shop for 3000 Billions	
[4/22/23 05:54PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 05:54PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 05:54PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 05:55PM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:55PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 05:55PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 05:55PM] Picked up gr.Item Lava bones, amount: 14	
[4/22/23 05:56PM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:57PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 05:57PM] Picked up gr.Item Coin, amount: 24000	
[4/22/23 05:57PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 05:57PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 05:58PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 05:58PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 05:58PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 05:58PM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:58PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 05:59PM] Picked up gr.Item Coin, amount: 8000	
