[4/17/23 11:38AM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/20/23 01:09PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 01:19PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 01:28PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/20/23 06:49PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 07:39PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 08:38PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 05:21AM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/21/23 05:28AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 06:00AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 06:02AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 06:14AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 06:18AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 06:35AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 06:36AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 06:47AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 06:52AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 07:02AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 07:04AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 07:06AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 07:07AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 07:11AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 07:15AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 07:22AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 07:35AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 07:38AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 07:46AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 07:51AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 08:03AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:04AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 08:10AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 08:10AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:11AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:23AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 08:25AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 08:35AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 08:47AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 08:49AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 08:56AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 10:03AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 10:06AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 10:07AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 10:10AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 10:12AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 10:24AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 10:31AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 10:39AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 10:49AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 11:02AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 11:04AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 11:07AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 11:09AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 11:11AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 11:18AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 11:18AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 11:23AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 11:33AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 11:46AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 11:47AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 11:53AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 11:58AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 12:01PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 12:03PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 12:13PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 12:16PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 12:17PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 12:23PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 12:39PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 12:40PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 12:40PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 12:41PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 12:43PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 12:44PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 01:00PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 01:12PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 01:14PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 01:15PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 01:19PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 01:21PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 01:22PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 01:30PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 01:50PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 02:18PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:28PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:33PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 04:42PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 04:46PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 05:20PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 05:21PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 05:26PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 05:32PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 05:34PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 05:46PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 05:50PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 05:51PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 05:57PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 05:58PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 05:59PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 06:01PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 06:04PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 06:08PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 06:17PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 06:18PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 06:18PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 06:52PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 06:54PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 06:56PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 07:07PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 07:13PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 07:17PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 07:18PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 07:21PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 07:22PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 07:24PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 07:25PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 07:26PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 07:26PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 07:28PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 07:33PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 07:42PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 07:45PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 07:47PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 07:59PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 08:03PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:12PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 08:19PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 08:29PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 08:31PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 08:34PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 08:35PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 08:38PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 08:41PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:52PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 08:57PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:58PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 09:06PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 09:11PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 09:18PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 09:21PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 09:23PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 09:34PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 09:35PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 09:37PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 09:41PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 09:53PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 10:01PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 10:01PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 10:05PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 10:20PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 10:21PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 10:24PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 06:40AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 06:43AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 06:54AM] Player received drop: x1 Tyrant Body, id: 14192, amount: 1, from: Tyrant Lord	
[4/22/23 07:01AM] Player received drop: x1 Tyrant Gloves, id: 14196, amount: 1, from: Tyrant Lord	
[4/22/23 07:13AM] Player received drop: x1 Lucifer legs, id: 22102, amount: 1, from: Lucifer	
[4/22/23 07:15AM] Player received drop: x1 Lucifer's wings, id: 22105, amount: 1, from: Lucifer	
[4/22/23 07:41AM] Player received drop: x1 Agumon Body, id: 22153, amount: 1, from: Agumon	
[4/22/23 08:00AM] Player received drop: x1 White Boots, id: 22161, amount: 1, from: White Beard	
[4/22/23 08:03AM] Player received drop: x1 White Wings, id: 22166, amount: 1, from: White Beard	
[4/22/23 08:08AM] Player received drop: x1 White Wand, id: 22167, amount: 1, from: White Beard	
[4/22/23 08:19AM] Player received drop: x1 Soldier Sword, id: 23079, amount: 1, from: Panther	
[4/22/23 08:29AM] Player received drop: x1 Soldier Body, id: 23076, amount: 1, from: Panther	
[4/22/23 10:20AM] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/22/23 10:34AM] Player received drop: x1 Death Box, id: 14490, amount: 1, from: Slender Man	
[4/22/23 03:55PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 03:55PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 04:07PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 04:07PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 04:08PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 04:11PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 04:19PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 04:33PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 04:35PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 04:35PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 04:54PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 04:58PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 05:04PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 05:09PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:12PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 05:12PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 05:15PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:31PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:34PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 05:36PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 05:36PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 05:44PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:50PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 05:55PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 05:56PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 05:57PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 06:04PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 06:05PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 06:13PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 06:13PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 06:15PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 06:17PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 06:17PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 06:19PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 06:20PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 06:21PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 06:29PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 06:30PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 09:37PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 09:47PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 09:53PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 10:01PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 10:05PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
