[4/17/23 11:04AM] Received item from Fpk Merk. Name: Progressive Box [T2]. Id: 10029, amount: 2	
[4/19/23 08:28PM] Gave item to Satan. Name: Lucifer body. Id: 22101, amount: 1	
[4/19/23 08:28PM] Gave item to 2 Sexy Bro. Name: Tyrant Wings. Id: 14200, amount: 1	
[4/19/23 08:28PM] Gave item to 2 Sexy Bro. Name: Tyrant Hammer. Id: 17694, amount: 1	
[4/19/23 08:34PM] Gave item to 2 Sexy Bro. Name: Lava bones. Id: 2023, amount: 4407	
[4/19/23 08:43PM] Gave item to Onlyfans. Name: $25 Bond. Id: 23058, amount: 4	
[4/19/23 08:43PM] Gave item to Onlyfans. Name: $10 Bond. Id: 23057, amount: 1	
[4/19/23 08:43PM] Gave item to Onlyfans. Name: $1 Scroll. Id: 10946, amount: 45	
[4/19/23 08:43PM] Received item from Onlyfans. Name: Tarn token. Id: 10835, amount: 10500000	
[4/19/23 11:38PM] Gave item to Railtech. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 11:38PM] Received item from Railtech. Name: Tarn token. Id: 10835, amount: 127835	
[4/19/23 11:38PM] Received item from Railtech. Name: Saint Body. Id: 21029, amount: 1	
[4/20/23 06:59AM] Gave item to Juust. Name: Tarn token. Id: 10835, amount: 1000000	
[4/20/23 06:59AM] Received item from Juust. Name: $1 Scroll. Id: 10946, amount: 20	
[4/20/23 07:03AM] Gave item to Juust. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/20/23 07:03AM] Received item from Juust. Name: Tarn token. Id: 10835, amount: 450000	
[4/20/23 07:36AM] Gave item to Juust. Name: Tarn token. Id: 10835, amount: 350000	
[4/20/23 07:36AM] Received item from Juust. Name: $1 Scroll. Id: 10946, amount: 7	
[4/20/23 08:03AM] Received item from Entropy Afk. Name: Double DR Scroll 30 Minutes. Id: 15358, amount: 1	
[4/20/23 08:03AM] Received item from Entropy Afk. Name: Double Damage Scroll 30 Minutes. Id: 15359, amount: 1	
[4/20/23 08:03AM] Received item from Entropy Afk. Name: Vote scroll. Id: 23020, amount: 2	
[4/20/23 08:03AM] Received item from Entropy Afk. Name: PvM Casket. Id: 2736, amount: 5	
[4/20/23 08:03AM] Received item from Entropy Afk. Name: DMG Potion (Mortal). Id: 3090, amount: 1	
[4/20/23 08:03AM] Received item from Entropy Afk. Name: EXP Potion (Divine). Id: 1033, amount: 1	
[4/20/23 08:03AM] Received item from Entropy Afk. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/20/23 08:23AM] Received item from Like My Peep. Name: Sovereignty prayer scroll. Id: 23169, amount: 1	
[4/20/23 10:45AM] Gave item to Army. Name: Collector ring. Id: 4446, amount: 1	
[4/20/23 10:51AM] Gave item to Alakazam. Name: Vote scroll. Id: 23020, amount: 40	
[4/20/23 10:51AM] Received item from Alakazam. Name: Tarn token. Id: 10835, amount: 800433	
[4/20/23 11:47AM] Received item from Oblivion. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 12:34PM] Gave item to Oblivion. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 12:44PM] Gave item to Dwightshrute. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/20/23 12:46PM] Gave item to Dwightshrute. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/20/23 01:59PM] Gave item to Onlyfans. Name: $25 Bond. Id: 23058, amount: 3	
[4/20/23 01:59PM] Gave item to Onlyfans. Name: $10 Bond. Id: 23057, amount: 2	
[4/20/23 01:59PM] Gave item to Onlyfans. Name: $1 Scroll. Id: 10946, amount: 5	
[4/20/23 01:59PM] Received item from Onlyfans. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/20/23 01:59PM] Received item from Onlyfans. Name: Goku Head. Id: 13323, amount: 1	
[4/20/23 01:59PM] Received item from Onlyfans. Name: Yasuda Body. Id: 4077, amount: 1	
[4/20/23 01:59PM] Received item from Onlyfans. Name: Agumon Bow. Id: 22155, amount: 1	
[4/20/23 02:22PM] Gave item to Asaitokj. Name: Rogue Aura. Id: 12610, amount: 1	
[4/20/23 05:35PM] Received item from Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/20/23 06:05PM] Received item from Onlyfans. Name: Emerald Coif. Id: 11001, amount: 1	
[4/20/23 06:10PM] Received item from Onlyfans. Name: Emerald Body. Id: 11002, amount: 1	
[4/21/23 12:26AM] Gave item to Nobledefeat. Name: Fazula Head. Id: 4066, amount: 1	
[4/21/23 12:26AM] Received item from Nobledefeat. Name: Fazula Gloves. Id: 4070, amount: 1	
[4/21/23 12:35AM] Gave item to Zain. Name: Virtuos Relic. Id: 14307, amount: 1	
[4/21/23 01:38AM] Received item from Entropy Afk. Name: Blue h'ween mask. Id: 1055, amount: 1	
[4/21/23 01:50AM] Gave item to Kabal. Name: $1 Scroll. Id: 10946, amount: 141	
[4/21/23 02:12AM] Received item from Like My Peep. Name: Warrior chestplate (steel). Id: 20603, amount: 1	
[4/21/23 02:21AM] Gave item to Nobledefeat. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 06:59AM] Gave item to Zshana. Name: Tarn token. Id: 10835, amount: 40000000	
[4/21/23 06:59AM] Received item from Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 07:15AM] Received item from Kabal. Name: Tarn token. Id: 10835, amount: 5000000	
[4/21/23 07:17AM] Gave item to Juust. Name: Super Buu Boots. Id: 16265, amount: 1	
[4/21/23 07:17AM] Received item from Juust. Name: Tarn token. Id: 10835, amount: 3000000	
[4/21/23 07:17AM] Received item from Juust. Name: $10 Bond. Id: 23057, amount: 1	
[4/21/23 07:35AM] Gave item to Zshana. Name: Tarn token. Id: 10835, amount: 10000000	
[4/21/23 07:54AM] Gave item to Onlyfans. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/21/23 07:54AM] Received item from Onlyfans. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/21/23 07:56AM] Received item from Kabal. Name: Tarn token. Id: 10835, amount: 3460000	
[4/21/23 09:10AM] Received item from Like My Peep. Name: Trinity prayer scroll. Id: 23166, amount: 1	
[4/21/23 09:23AM] Gave item to Rob. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/21/23 11:10AM] Gave item to Matt0804. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 11:10AM] Received item from Matt0804. Name: Collector necklace. Id: 19886, amount: 1	
[4/21/23 11:10AM] Received item from Matt0804. Name: Groudon Legs. Id: 19913, amount: 1	
[4/21/23 11:10AM] Received item from Matt0804. Name: Vote scroll. Id: 23020, amount: 12	
[4/21/23 11:10AM] Received item from Matt0804. Name: $1 Scroll. Id: 10946, amount: 22	
[4/21/23 11:10AM] Received item from Matt0804. Name: Tarn token. Id: 10835, amount: 1466544	
[4/21/23 11:11AM] Received item from Juust. Name: $1 Scroll. Id: 10946, amount: 10	
[4/21/23 11:41AM] Gave item to Gekyume. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 11:41AM] Received item from Gekyume. Name: Tarn token. Id: 10835, amount: 11220968	
[4/21/23 11:41AM] Received item from Gekyume. Name: $10 Bond. Id: 23057, amount: 3	
[4/21/23 11:41AM] Received item from Gekyume. Name: $25 Bond. Id: 23058, amount: 1	
[4/21/23 11:41AM] Received item from Gekyume. Name: $1 Scroll. Id: 10946, amount: 91	
[4/21/23 01:25PM] Gave item to Juust. Name: Tarn token. Id: 10835, amount: 200000	
[4/21/23 01:25PM] Received item from Juust. Name: $1 Scroll. Id: 10946, amount: 4	
[4/21/23 01:36PM] Gave item to Juust. Name: Fazula Head. Id: 4066, amount: 1	
[4/21/23 01:36PM] Received item from Juust. Name: $25 Bond. Id: 23058, amount: 3	
[4/21/23 01:36PM] Received item from Juust. Name: $10 Bond. Id: 23057, amount: 3	
[4/21/23 01:36PM] Received item from Juust. Name: $1 Scroll. Id: 10946, amount: 63	
[4/21/23 03:48PM] Gave item to Nobledefeat. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/21/23 05:23PM] Gave item to Like My Peep. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/21/23 05:23PM] Received item from Like My Peep. Name: Groudon Body. Id: 19918, amount: 1	
[4/21/23 08:01PM] Gave item to Happy. Name: Yasuda Head. Id: 4075, amount: 1	
[4/21/23 08:01PM] Received item from Happy. Name: Fazula Book. Id: 4072, amount: 1	
[4/21/23 08:59PM] Gave item to Double P. Name: Lili Staff. Id: 22143, amount: 1	
[4/21/23 08:59PM] Received item from Double P. Name: Tarn token. Id: 10835, amount: 250000	
[4/21/23 09:22PM] Gave item to Onlyfans. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/21/23 09:22PM] Gave item to Onlyfans. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/21/23 09:22PM] Gave item to Onlyfans. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 09:22PM] Gave item to Onlyfans. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 09:36PM] Gave item to Bulba. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/21/23 09:36PM] Gave item to Bulba. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/21/23 09:36PM] Received item from Bulba. Name: Tarn token. Id: 10835, amount: 1000000	
[4/21/23 09:58PM] Gave item to Onlyfans. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/21/23 09:58PM] Gave item to Onlyfans. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/21/23 09:58PM] Gave item to Onlyfans. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/21/23 09:58PM] Gave item to Onlyfans. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/21/23 09:58PM] Received item from Onlyfans. Name: $25 Bond. Id: 23058, amount: 1	
[4/21/23 10:10PM] Gave item to Bulba. Name: Yasuda Body. Id: 4077, amount: 1	
[4/21/23 10:10PM] Received item from Bulba. Name: Tarn token. Id: 10835, amount: 8000000	
[4/21/23 10:21PM] Gave item to Oblivion. Name: Yasuda Boots. Id: 4083, amount: 1	
[4/21/23 10:21PM] Gave item to Oblivion. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/21/23 10:21PM] Gave item to Oblivion. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/21/23 10:21PM] Received item from Oblivion. Name: Groudon Staff. Id: 13640, amount: 1	
[4/21/23 10:36PM] Gave item to Onlyfans. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 10:36PM] Gave item to Onlyfans. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 10:36PM] Received item from Onlyfans. Name: $1 Scroll. Id: 10946, amount: 20	
[4/21/23 11:48PM] Gave item to Beef Supreme. Name: Groudon Staff. Id: 13640, amount: 1	
[4/21/23 11:48PM] Received item from Beef Supreme. Name: Zircon (Wizard). Id: 23092, amount: 1	
[4/21/23 11:48PM] Received item from Beef Supreme. Name: Blood Enhancement. Id: 1857, amount: 1	
[4/22/23 08:13AM] Gave item to Dwightshrute. Name: Groudon Staff. Id: 13640, amount: 1	
[4/22/23 08:20AM] Gave item to Dwightshrute. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/22/23 08:20AM] Gave item to Dwightshrute. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/22/23 08:47AM] Gave item to Delay. Name: Black platebody (h4). Id: 19490, amount: 1	
[4/22/23 09:11AM] Gave item to Asquad. Name: Fazula Gloves. Id: 4070, amount: 1	
[4/22/23 09:11AM] Received item from Asquad. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/22/23 09:11AM] Received item from Asquad. Name: Fazula Head. Id: 4066, amount: 1	
[4/22/23 09:15AM] Received item from Asquad. Name: Tyrant Aura. Id: 12608, amount: 1	
[4/22/23 09:23AM] Gave item to K8. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/22/23 09:23AM] Received item from K8. Name: Tarn token. Id: 10835, amount: 828391	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Yasuda Body. Id: 4077, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Groudon Staff. Id: 13640, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Groudon Boots. Id: 3107, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Groudon Aura. Id: 15448, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Groudon Shield. Id: 13964, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Groudon Helm. Id: 21934, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Collector ring. Id: 4446, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: $1 Scroll. Id: 10946, amount: 50	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Death Legs. Id: 14347, amount: 1	
[4/22/23 10:05AM] Gave item to Jmaster. Name: Miner chestplate (rune). Id: 20586, amount: 1	
[4/22/23 10:23AM] Gave item to Jmaster. Name: Yasuda Head. Id: 4075, amount: 1	
[4/22/23 10:31AM] Gave item to Jmaster. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/22/23 10:31AM] Gave item to Jmaster. Name: Nite Helm. Id: 17614, amount: 1	
[4/22/23 10:31AM] Gave item to Jmaster. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 10:31AM] Gave item to Jmaster. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 10:41AM] Gave item to Asoich. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/22/23 10:41AM] Received item from Asoich. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/22/23 11:10AM] Gave item to O T T E R. Name: Vote scroll. Id: 23020, amount: 13	
[4/22/23 11:10AM] Received item from O T T E R. Name: $1 Scroll. Id: 10946, amount: 10	
[4/22/23 11:20AM] Received item from Entropy Afk. Name: Overpowered chest (OP). Id: 20488, amount: 1	
[4/22/23 11:20AM] Received item from Entropy Afk. Name: Blue h'ween mask. Id: 1055, amount: 1	
[4/22/23 12:40PM] Gave item to Milner. Name: Fazula Head. Id: 4066, amount: 1	
[4/22/23 12:40PM] Received item from Milner. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/22/23 12:58PM] Gave item to Suh. Name: Owner's Staff. Id: 22230, amount: 1	
[4/22/23 12:58PM] Received item from Suh. Name: Godly Bow. Id: 21018, amount: 1	
[4/22/23 12:58PM] Received item from Suh. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/22/23 12:58PM] Received item from Suh. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/22/23 12:58PM] Received item from Suh. Name: Tarn token. Id: 10835, amount: 150000000	
[4/22/23 01:04PM] Received item from Like My Peep. Name: Zircon (Ranger). Id: 23093, amount: 1	
[4/22/23 01:33PM] Gave item to Akuna. Name: Tarn token. Id: 10835, amount: 5500000	
[4/22/23 01:33PM] Received item from Akuna. Name: $1 Scroll. Id: 10946, amount: 100	
[4/22/23 01:35PM] Gave item to S1n1. Name: Tarn token. Id: 10835, amount: 500000	
[4/22/23 01:35PM] Received item from S1n1. Name: $1 Scroll. Id: 10946, amount: 10	
[4/22/23 02:07PM] Gave item to Dwightshrute. Name: Gladiator Body. Id: 15006, amount: 1	
[4/22/23 02:07PM] Gave item to Dwightshrute. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/22/23 02:07PM] Received item from Dwightshrute. Name: Groudon Staff. Id: 13640, amount: 1	
[4/22/23 02:07PM] Received item from Dwightshrute. Name: Tarn token. Id: 10835, amount: 4000000	
[4/22/23 02:40PM] Gave item to L I T S. Name: Tarn token. Id: 10835, amount: 1260000	
[4/22/23 02:40PM] Received item from L I T S. Name: $1 Scroll. Id: 10946, amount: 21	
[4/22/23 02:46PM] Gave item to Ruthie. Name: Tarn token. Id: 10835, amount: 6000000	
[4/22/23 02:46PM] Received item from Ruthie. Name: $25 Bond. Id: 23058, amount: 4	
[4/22/23 02:46PM] Gave item to Ruthie. Name: Tarn token. Id: 10835, amount: 4500000	
[4/22/23 02:46PM] Received item from Ruthie. Name: $25 Bond. Id: 23058, amount: 3	
[4/22/23 03:55PM] Gave item to Roe. Name: Tarn token. Id: 10835, amount: 3835000	
[4/22/23 03:55PM] Received item from Roe. Name: $10 Bond. Id: 23057, amount: 2	
[4/22/23 03:55PM] Received item from Roe. Name: $1 Scroll. Id: 10946, amount: 39	
[4/22/23 03:56PM] Gave item to Clav. Name: Tarn token. Id: 10835, amount: 600000	
[4/22/23 03:56PM] Received item from Clav. Name: $10 Bond. Id: 23057, amount: 1	
[4/22/23 04:40PM] Gave item to Yavid. Name: Tarn token. Id: 10835, amount: 910000	
[4/22/23 04:40PM] Received item from Yavid. Name: $1 Scroll. Id: 10946, amount: 14	
[4/22/23 04:41PM] Gave item to Ruthie. Name: Tarn token. Id: 10835, amount: 2015000	
[4/22/23 04:41PM] Received item from Ruthie. Name: $1 Scroll. Id: 10946, amount: 31	
[4/22/23 04:42PM] Gave item to Arab. Name: Tarn token. Id: 10835, amount: 9685000	
[4/22/23 04:42PM] Received item from Arab. Name: $25 Bond. Id: 23058, amount: 3	
[4/22/23 04:42PM] Received item from Arab. Name: $10 Bond. Id: 23057, amount: 1	
[4/22/23 04:42PM] Received item from Arab. Name: $1 Scroll. Id: 10946, amount: 64	
[4/22/23 05:36PM] Gave item to Asquad. Name: Gladiator Body. Id: 15006, amount: 1	
[4/22/23 05:43PM] Gave item to Coco. Name: Tarn token. Id: 10835, amount: 25000000	
[4/22/23 05:43PM] Gave item to Coco. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/22/23 05:43PM] Gave item to Coco. Name: Gladiator Body. Id: 15006, amount: 1	
[4/22/23 05:43PM] Gave item to Coco. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/22/23 05:43PM] Gave item to Coco. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/22/23 05:43PM] Gave item to Coco. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/22/23 05:46PM] Gave item to Nobledefeat. Name: Double DR Scroll 1 Hour. Id: 15355, amount: 1	
[4/22/23 05:46PM] Gave item to Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 8	
[4/22/23 05:49PM] Gave item to Nobledefeat. Name: $25 Bond. Id: 23058, amount: 6	
[4/22/23 09:55PM] Gave item to Nobledefeat. Name: Double DR Scroll 1 Hour. Id: 15355, amount: 1	
[4/22/23 09:55PM] Gave item to Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 66	
[4/22/23 10:36PM] Gave item to Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 2	
[4/22/23 10:36PM] Gave item to Nobledefeat. Name: $25 Bond. Id: 23058, amount: 1	
[4/22/23 10:36PM] Received item from Nobledefeat. Name: Lava bones. Id: 2023, amount: 410	
[4/22/23 11:10PM] Gave item to Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 20	
[4/22/23 11:10PM] Received item from Nobledefeat. Name: Vote scroll. Id: 23020, amount: 12	
[4/22/23 11:10PM] Gave item to Nobledefeat. Name: Vote scroll. Id: 23020, amount: 20	
[4/22/23 11:44PM] Gave item to Nobledefeat. Name: Tarn token. Id: 10835, amount: 12000000	
[4/22/23 11:44PM] Received item from Nobledefeat. Name: Collectors Aura I. Id: 15450, amount: 1	
[4/23/23 12:52AM] Gave item to Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 18	
[4/23/23 02:06AM] Gave item to Profeta. Name: Gladiator Body. Id: 15006, amount: 1	
[4/23/23 02:06AM] Gave item to Profeta. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/23/23 09:09AM] Gave item to Like My Peep. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/23/23 09:09AM] Received item from Like My Peep. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/23/23 09:39AM] Gave item to Like My Peep. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 11:09AM] Gave item to Roy. Name: Tarn token. Id: 10835, amount: 7500000	
[4/23/23 11:09AM] Received item from Roy. Name: $25 Bond. Id: 23058, amount: 5	
[4/23/23 11:11AM] Gave item to Roy. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/23/23 11:11AM] Gave item to Roy. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/23/23 11:11AM] Gave item to Roy. Name: Gladiator Body. Id: 15006, amount: 1	
[4/23/23 11:11AM] Gave item to Roy. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/23/23 11:11AM] Gave item to Roy. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/23/23 11:11AM] Gave item to Roy. Name: Evil Gloves. Id: 14323, amount: 1	
[4/23/23 11:11AM] Gave item to Roy. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/23/23 11:11AM] Gave item to Roy. Name: Gladiator Boots. Id: 15201, amount: 1	
[4/23/23 11:11AM] Gave item to Roy. Name: Collector necklace. Id: 19886, amount: 1	
[4/23/23 11:11AM] Received item from Roy. Name: Tarn token. Id: 10835, amount: 7500000	
[4/23/23 11:13AM] Gave item to Juust. Name: Tarn token. Id: 10835, amount: 2400000	
[4/23/23 11:13AM] Received item from Juust. Name: $1 Scroll. Id: 10946, amount: 40	
[4/23/23 11:54AM] Received item from Like My Peep. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 03:26PM] Gave item to Loonasee. Name: Evil Gloves. Id: 14323, amount: 1	
[4/23/23 03:26PM] Gave item to Loonasee. Name: Gladiator Boots. Id: 15201, amount: 1	
[4/23/23 03:29PM] Gave item to Loonasee. Name: Fazula Book. Id: 4072, amount: 1	
[4/23/23 03:29PM] Received item from Loonasee. Name: Tarn token. Id: 10835, amount: 3500000	
[4/23/23 04:18PM] Gave item to 3. Name: Tarn token. Id: 10835, amount: 25000000	
[4/23/23 04:23PM] Received item from Boms. Name: Collector ring. Id: 4446, amount: 1	
[4/23/23 04:30PM] Gave item to Like My Peep. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 04:30PM] Received item from Like My Peep. Name: Tarn token. Id: 10835, amount: 35000000	
[4/23/23 06:05PM] Gave item to Jmaster. Name: Deathbringer bow. Id: 12843, amount: 1	
[4/23/23 06:05PM] Received item from Jmaster. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 06:12PM] Gave item to Jmaster. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/23/23 06:12PM] Gave item to Jmaster. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/23/23 06:12PM] Gave item to Jmaster. Name: Groudon Helm. Id: 21934, amount: 1	
[4/23/23 06:25PM] Gave item to Jmaster. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 06:25PM] Received item from Jmaster. Name: Deathbringer bow. Id: 12843, amount: 1	
[4/24/23 12:15AM] Gave item to A Fatality. Name: Black Goku Head. Id: 14440, amount: 1	
[4/24/23 12:15AM] Received item from A Fatality. Name: Tarn token. Id: 10835, amount: 15000000	
